"item","customer","week_end_date","units","sales","inventory_units","inventory_value"
"19174","NFPOS",2013-12-21,5406,76832.25,29813,423714.367230855
"19174","NFPOS",2013-12-28,2181,35781.15,3759,61669.5748968363
"19174","TGT",2012-01-07,466,9239.8,631,12511.4030042918
"19174","TGT",2012-01-14,559,10994.36,2412,47438.991627907
"19174","TGT",2012-01-21,523,10368.92,1445,28648.3544933078
"19174","TGT",2012-01-28,609,11993.07,1891,37239.5654679803
"19174","TGT",2012-02-04,973,17358.92,3443,61425.2431243577
"19174","TGT",2012-02-11,1074,19192.98,4170,74520.2296089385
"19174","TGT",2012-02-18,1046,18671.38,1799,32112.6315678776
"19174","TGT",2012-02-25,606,12077.58,1318,26267.74
"19174","TGT",2012-03-03,666,13209.74,1339,26558.3211111111
"19174","TGT",2012-03-10,714,14129.96,1406,27824.5430812325
"19174","TGT",2012-03-17,725,14360.35,3323,65819.9214482759
"19174","TGT",2012-03-24,770,15217.2,1438,28418.6150649351
"19174","TGT",2012-03-31,1049,18590.44,-264,-4678.62360343184
"19174","TGT",2012-04-07,1113,22046.15,3697,73229.6644654088
"19174","TGT",2012-04-14,997,17706.85,4284,76084.3985957874
"19174","TGT",2012-04-21,1080,19159.5,2447,43410.4597222222
"19174","TGT",2012-04-28,1192,21170.44,3155,56034.1763422819
"19174","TGT",2012-05-05,1338,23776.98,2166,38490.9855605381
"19174","TGT",2012-05-12,1396,24807.64,3013,53542.563982808
"19174","TGT",2012-05-19,1460,25930.12,5187,92122.9674246575
"19174","TGT",2012-05-26,1407,24988.45,5022,89191.1840085288
"19174","TGT",2012-06-02,1410,25056.06,6237,110833.082425532
"19174","TGT",2012-06-09,1405,24940.19,3630,64436.2204270463
"19174","TGT",2012-06-16,900,17864.65,2647,52541.9206111111
"19174","TGT",2012-06-23,832,16393.56,2268,44688.2140384615
"19174","TGT",2012-06-30,875,16831.25,1730,33277.7857142857
"19174","TGT",2012-07-07,978,18295.14,3865,72301.3457055215
"19174","TGT",2012-07-14,1068,18891.12,4211,74485.4928089888
"19174","TGT",2012-07-21,953,17228.26,2275,41127.2733473242
"19174","TGT",2012-07-28,969,17179.73,3905,69233.0708462332
"19174","TGT",2012-08-04,675,13058.92,1740,33662.9937777778
"19174","TGT",2012-08-11,634,12484.58,1053,20735.4301892744
"19174","TGT",2012-08-18,673,13049.27,887,17198.6664041605
"19174","TGT",2012-08-25,713,13715.97,2195,42225.1811360449
"19174","TGT",2012-09-01,590,11251.23,1766,33677.4104745763
"19174","TGT",2012-09-08,543,10402.78,1854,35518.884198895
"19174","TGT",2012-09-15,563,10853.47,2112,40714.9709413854
"19174","TGT",2012-09-22,542,10408.72,1805,34663.726199262
"19174","TGT",2012-09-29,527,10140.43,1575,30305.8391840607
"19174","TGT",2012-10-06,537,10335.09,1362,26213.0215642458
"19174","TGT",2012-10-13,620,11926.36,1331,25603.2018709677
"19174","TGT",2012-10-20,1022,17732.4,3467,60154.8246575343
"19174","TGT",2012-10-27,639,12273.47,1351,25949.0735054773
"19174","TGT",2012-11-03,607,11609.63,2322,44411.13815486
"19174","TGT",2012-11-10,781,14755.4,2728,51539.9887323944
"19174","TGT",2012-11-17,939,17633.01,2137,40129.651086262
"19174","TGT",2012-11-24,1596,30220.86,3330,63054.8018796992
"19174","TGT",2012-12-01,1562,29702.18,5706,108502.329756722
"19174","TGT",2012-12-08,2240,42638.95,5353,101895.669352679
"19174","TGT",2012-12-15,2789,53088.65,6774,128943.175008964
"19174","TGT",2012-12-22,4827,92594.78,16515,316801.904226227
"19174","TGT",2012-12-29,1890,36524.04,3008,58129.2657777778
"19174","TGT",2013-01-05,379,7380.14,1304,25392.3550395778
"19174","TGT",2013-01-12,353,6789.21,994,19117.4921813031
"19174","TGT",2013-01-19,369,7040.01,1442,27511.3669918699
"19174","TGT",2013-01-26,298,5791.52,767,14906.3618791946
"19174","TGT",2013-02-02,364,7019.66,1306,25185.922967033
"19174","TGT",2013-02-09,427,8172.48,1200,22967.1569086651
"19174","TGT",2013-02-16,470,9042.3,1231,23683.1304255319
"19174","TGT",2013-02-23,473,9081.39,1527,29317.72205074
"19174","TGT",2013-03-02,515,9861.93,1269,24300.5614951456
"19174","TGT",2013-03-09,435,8338.77,1372,26300.6722758621
"19174","TGT",2013-03-16,436,8340.54,1509,28866.6854587156
"19174","TGT",2013-03-23,721,12760.38,3632,64279.7505686546
"19174","TGT",2013-03-30,606,11652.18,1735,33360.6143564356
"19174","TGT",2013-04-06,387,7433.39,1335,25642.3143410853
"19174","TGT",2013-04-13,454,8679.96,1502,28716.5196475771
"19174","TGT",2013-04-20,465,8945.1,1758,33818.2490322581
"19174","TGT",2013-04-27,402,7724.83,1406,27017.6890049751
"19174","TGT",2013-05-04,445,8581.35,832,16044.2319101124
"19174","TGT",2013-05-11,437,8407.13,1438,27664.6520366133
"19174","TGT",2013-05-18,382,7291.98,1495,28537.9845549738
"19174","TGT",2013-05-25,407,7797.44,1234,23641.3782800983
"19174","TGT",2013-06-01,418,8017.05,933,17894.5159090909
"19174","TGT",2013-06-08,395,7611.37,1030,19847.3698734177
"19174","TGT",2013-06-15,434,8310.94,600,11489.7788018433
"19174","TGT",2013-06-22,406,7786.51,1445,27713.0713054187
"19174","TGT",2013-06-29,419,8048.33,575,11044.8442720764
"19174","TGT",2013-07-06,419,7629.75,1393,25365.7321002387
"19174","TGT",2013-07-13,501,8542.89,1755,29925.6925149701
"19174","TGT",2013-07-20,537,9022.83,1673,28110.2320111732
"19174","TGT",2013-07-27,493,8443.9,1135,19439.8103448276
"19174","TGT",2013-08-03,491,7711.99,1741,27345.3657637475
"19174","TGT",2013-08-10,389,7025.21,964,17409.517840617
"19174","TGT",2013-08-17,404,7728.52,819,15667.47
"19174","TGT",2013-08-24,353,6776.55,1608,30868.8169971671
"19174","TGT",2013-08-31,315,6057.21,192,3692.01371428571
"19174","TGT",2013-09-07,303,5795.27,1452,27771.3928712871
"19174","TGT",2013-09-14,346,6655.79,1309,25180.4309537572
"19174","TGT",2013-09-21,357,6804.21,1562,29770.8011764706
"19174","TGT",2013-09-28,330,6319.56,1183,22654.6650909091
"19174","TGT",2013-10-05,336,6338.92,1294,24412.3883333333
"19174","TGT",2013-10-12,456,7654.16,1033,17339.3580701754
"19174","TGT",2013-10-19,513,8016.83,1524,23816.0797660819
"19174","TGT",2013-10-26,508,7962.71,1681,26349.0462795276
"19174","TGT",2013-11-02,505,7875.52,1276,19899.3337029703
"19174","TGT",2013-11-09,657,10136.56,1723,26583.3985996956
"19174","TGT",2013-11-16,758,11154.3,3049,44867.3624010554
"19174","TGT",2013-11-23,1325,19453.95,5372,78872.9203018868
"19174","TGT",2013-11-30,1405,21311.74,4048,61402.080797153
"19174","TGT",2013-12-07,222,2779.44,635,7950.2
"19174","TGT",2013-12-14,118,1539.9,549,7164.45
"19174","TGT",2013-12-21,1,15,3,45
"19174","TGT",2013-12-28,21,309.12,61,897.92
"19174","TRU",2012-01-07,290,6211.8,926,19834.92
"19174","TRU",2012-01-14,323,6469.69,688,13780.64
"19174","TRU",2012-01-21,240,4915.2,760,15564.8
"19174","TRU",2012-01-28,289,5768.44,536,10698.56
"19174","TRU",2012-02-04,317,6403.4,760,15352
"19174","TRU",2012-02-11,312,6283.68,1092,21992.88
"19174","TRU",2012-02-18,292,5918.84,928,18810.56
"19174","TRU",2012-02-25,337,6797.29,1034,20855.78
"19174","TRU",2012-03-03,313,6266.26,681,13633.62
"19174","TRU",2012-03-10,297,5999.4,969,19573.8
"19174","TRU",2012-03-17,248,5014.56,759,15346.98
"19174","TRU",2012-03-24,267,5414.76,335,6793.8
"19174","TRU",2012-03-31,269,5449.94,380,7698.8
"19174","TRU",2012-04-07,222,4491.06,727,14707.21
"19174","TRU",2012-04-14,231,4622.31,366,7323.66
"19174","TRU",2012-04-21,217,4329.15,481,9595.95
"19174","TRU",2012-04-28,183,3667.32,639,12805.56
"19174","TRU",2012-05-05,183,3665.49,368,7371.04
"19174","TRU",2012-05-12,152,3094.72,716,14577.76
"19174","TRU",2012-05-19,175,3449.25,401,7903.71
"19174","TRU",2012-05-26,222,4497.72,594,12034.44
"19174","TRU",2012-06-02,275,5610,650,13260
"19174","TRU",2012-06-09,284,5850.4,1094,22536.4
"19174","TRU",2012-06-16,300,6006,383,7667.66
"19174","TRU",2012-06-23,367,7475.79,933,19005.21
"19174","TRU",2012-06-30,335,6773.7,751,15185.22
"19174","TRU",2012-07-07,339,6871.53,934,18932.18
"19174","TRU",2012-07-14,387,7821.27,1727,34902.67
"19174","TRU",2012-07-21,399,8047.83,589,11880.13
"19174","TRU",2012-07-28,326,6640.62,835,17008.95
"19174","TRU",2012-08-04,323,6592.43,1031,21042.71
"19174","TRU",2012-08-11,350,7150.5,788,16098.84
"19174","TRU",2012-08-18,379,7655.8,875,17675
"19174","TRU",2012-08-25,453,7035.09,2139,33218.67
"19174","TRU",2012-09-01,304,6171.2,574,11652.2
"19174","TRU",2012-09-08,321,6513.09,613,12437.77
"19174","TRU",2012-09-15,279,5733.45,789,16213.95
"19174","TRU",2012-09-22,568,9877.52,1623,28223.97
"19174","TRU",2012-09-29,338,6787.04,406,8152.48
"19174","TRU",2012-10-06,331,6775.57,915,18730.05
"19174","TRU",2012-10-13,282,5775.36,793,16240.64
"19174","TRU",2012-10-20,323,6537.52,855,17305.2
"19174","TRU",2012-10-27,299,6075.68,458,9306.56
"19174","TRU",2012-11-03,327,6556.35,904,18125.2
"19174","TRU",2012-11-10,465,9295.35,1795,35882.05
"19174","TRU",2012-11-17,617,12383.19,1294,25970.58
"19174","TRU",2012-11-24,905,17946.15,2760,54730.8
"19174","TRU",2012-12-01,1826,30530.72,6737,112642.64
"19174","TRU",2012-12-08,1471,29243.48,1898,37732.24
"19174","TRU",2012-12-15,2066,40906.8,6240,123552
"19174","TRU",2012-12-22,3987,76271.31,8092,154799.96
"19174","TRU",2012-12-29,1205,25148.35,3572,74547.64
"19174","TRU",2013-01-05,155,3425.4419,504,11138.2110812903
"19174","TRU",2013-01-12,144,3015.36,614,12857.16
"19174","TRU",2013-01-19,141,2939.85,155,3231.75
"19174","TRU",2013-01-26,138,2790.36,417,8431.74
"19174","TRU",2013-02-02,124,2599.04,616,12911.36
"19174","TRU",2013-02-09,134,2718.86,594,12052.26
"19174","TRU",2013-02-16,183,3689.28,643,12962.88
"19174","TRU",2013-02-23,185,3696.3,702,14025.96
"19174","TRU",2013-03-02,292,4382.92,914,13719.14
"19174","TRU",2013-03-09,256,5155.84,349,7028.86
"19174","TRU",2013-03-16,223,4613.87,909,18807.21
"19174","TRU",2013-03-23,225,4608,653,13373.44
"19174","TRU",2013-03-30,224,4609.92,399,8211.42
"19174","TRU",2013-04-06,231,4700.85,483,9829.05
"19174","TRU",2013-04-13,223,4511.29,546,11045.58
"19174","TRU",2013-04-20,310,4811.2,807,12524.64
"19174","TRU",2013-04-27,219,4415.04,759,15301.44
"19174","TRU",2013-05-04,248,4912.88,215,4259.15
"19174","TRU",2013-05-11,222,4482.18,342,6904.98
"19174","TRU",2013-05-18,219,4371.24,489,9760.44
"19174","TRU",2013-05-25,211,4312.84,1077,22013.88
"19174","TRU",2013-06-01,220,4470.4,444,9022.08
"19174","TRU",2013-06-08,210,4235.7,718,14482.06
"19174","TRU",2013-06-15,185,3620.45,482,9432.74
"19174","TRU",2013-06-22,156,3199.56,597,12244.47
"19174","TRU",2013-06-29,140,2830.8,439,8876.58
"19174","TRU",2013-07-06,151,3039.63,357,7186.41
"19174","TRU",2013-07-13,119,2414.51,301,6107.29
"19174","TRU",2013-07-20,213,4349.46,777,15866.34
"19174","TRU",2013-07-27,377,5402.41,975,13971.75
"19174","TRU",2013-08-03,267,5398.74,899,18177.78
"19174","TRU",2013-08-10,245,5047,415,8549
"19174","TRU",2013-08-17,282,5611.8,1222,24317.8
"19174","TRU",2013-08-24,264,5427.84,918,18874.08
"19174","TRU",2013-08-31,227,4660.31,736,15110.08
"19174","TRU",2013-09-07,220,4499,1088,22249.6
"19174","TRU",2013-09-14,204,4208.52,466,9613.58
"19174","TRU",2013-09-21,222,4302.36,371,7189.98
"19174","TRU",2013-09-28,306,5428.44,859,15238.66
"19174","TRU",2013-10-05,229,4600.61,599,12033.91
"19174","TRU",2013-10-12,186,3837.18,922,19020.86
"19174","TRU",2013-10-19,233,4685.63,601,12086.11
"19174","TRU",2013-10-26,182,3740.1,325,6678.75
"19174","TRU",2013-11-02,228,4343.4,1104,21031.2
"19174","TRU",2013-11-09,278,5593.36,554,11146.48
"19174","TRU",2013-11-16,378,7575.12,1434,28737.36
"19174","TRU",2013-11-23,491,9746.35,1760,34936
"19174","TRU",2013-11-30,577,11597.7,592,11899.2
"19174","TRU",2013-12-07,1299,22173.93,5655,96530.85
"19174","TRU",2013-12-14,1078,20945.54,3055,59358.65
"19174","TRU",2013-12-21,1294,26151.74,3566,72068.86
"19174","TRU",2013-12-28,445,9278.25,1075,22413.75
"19174","WMT",2012-01-07,817,15269.73,2872,53677.68
"19174","WMT",2012-01-14,876,16144.68,1221,22503.03
"19174","WMT",2012-01-21,961,17682.4,2180,40112
"19174","WMT",2012-01-28,1039,19190.33,3339,61671.33
"19174","WMT",2012-02-04,1211,22282.4,3429,63093.6
"19174","WMT",2012-02-11,1349,24376.43,5668,102420.76
"19174","WMT",2012-02-18,1499,27611.58,5053,93076.26
"19174","WMT",2012-02-25,1306,24213.24,6875,127462.5
"19174","WMT",2012-03-03,1133,21153.11,4537,84705.79
"19174","WMT",2012-03-10,1239,23181.69,2924,54708.04
"19174","WMT",2012-03-17,1094,20446.86,1294,24184.86
"19174","WMT",2012-03-24,1096,20484.24,1057,19755.33
"19174","WMT",2012-03-31,1004,18794.88,3320,62150.4
"19174","WMT",2012-04-07,1363,25610.77,3999,75141.21
"19174","WMT",2012-04-14,1067,20102.28,4117,77564.28
"19174","WMT",2012-04-21,1004,18925.4,2191,41300.35
"19174","WMT",2012-04-28,944,17662.24,1611,30141.81
"19174","WMT",2012-05-05,953,17906.87,3915,73562.85
"19174","WMT",2012-05-12,965,18170.95,3685,69388.55
"19174","WMT",2012-05-19,867,16342.95,1761,33194.85
"19174","WMT",2012-05-26,943,17766.12,2733,51489.72
"19174","WMT",2012-06-02,815,15289.4,1839,34499.64
"19174","WMT",2012-06-09,907,17078.81,1880,35400.4
"19174","WMT",2012-06-16,840,15817.2,1746,32877.18
"19174","WMT",2012-06-23,782,14717.24,1873,35249.86
"19174","WMT",2012-06-30,1121,21119.64,2301,43350.84
"19174","WMT",2012-07-07,1230,23222.4,3633,68591.04
"19174","WMT",2012-07-14,1269,23831.82,2140,40189.2
"19174","WMT",2012-07-21,1280,24140.8,2902,54731.72
"19174","WMT",2012-07-28,1366,25721.78,2705,50935.15
"19174","WMT",2012-08-04,1346,25358.64,2473,46591.32
"19174","WMT",2012-08-11,1305,24586.2,4202,79165.68
"19174","WMT",2012-08-18,1276,23963.28,4869,91439.82
"19174","WMT",2012-08-25,1184,22259.2,3739,70293.2
"19174","WMT",2012-09-01,1034,19490.9,3098,58397.3
"19174","WMT",2012-09-08,1097,20656.51,4174,78596.42
"19174","WMT",2012-09-15,1275,23944.5,5965,112022.7
"19174","WMT",2012-09-22,1492,28124.2,2206,41583.1
"19174","WMT",2012-09-29,1391,26234.26,2215,41774.9
"19174","WMT",2012-10-06,1572,29616.48,6571,123797.64
"19174","WMT",2012-10-13,1429,26936.65,2739,51630.15
"19174","WMT",2012-10-20,1464,27567.12,5267,99177.61
"19174","WMT",2012-10-27,1438,27163.82,3166,59805.74
"19174","WMT",2012-11-03,1440,27158.4,3646,68763.56
"19174","WMT",2012-11-10,1620,30504.6,1601,30146.83
"19174","WMT",2012-11-17,1773,33403.32,5771,108725.64
"19174","WMT",2012-11-24,2809,52949.65,9163,172722.55
"19174","WMT",2012-12-01,2908,54786.72,10752,202567.68
"19174","WMT",2012-12-08,4369,82486.72,8416,158894.08
"19174","WMT",2012-12-15,5213,98369.31,11201,211362.87
"19174","WMT",2012-12-22,6826,128874.88,19143,361419.84
"19174","WMT",2012-12-29,4002,75557.76,6183,116735.04
"19174","WMT",2013-01-05,352,6603.52,1067,20016.92
"19174","WMT",2013-01-12,385,7264.95,1626,30682.62
"19174","WMT",2013-01-19,520,9812.4,743,14020.41
"19174","WMT",2013-01-26,542,10232.96,1313,24789.44
"19174","WMT",2013-02-02,586,11069.54,2962,55952.18
"19174","WMT",2013-02-09,630,11888.1,2283,43080.21
"19174","WMT",2013-02-16,760,14333.6,1040,19614.4
"19174","WMT",2013-02-23,736,13866.24,1476,27807.84
"19174","WMT",2013-03-02,797,15063.3,1883,35588.7
"19174","WMT",2013-03-09,914,17228.9,2479,46729.15
"19174","WMT",2013-03-16,863,16293.44,3545,66929.6
"19174","WMT",2013-03-23,836,15766.96,1657,31251.02
"19174","WMT",2013-03-30,967,18276.3,3446,65129.4
"19174","WMT",2013-04-06,891,16813.17,3213,60629.31
"19174","WMT",2013-04-13,765,14427.9,1593,30043.98
"19174","WMT",2013-04-20,836,15783.68,959,18105.92
"19174","WMT",2013-04-27,792,14968.8,2649,50066.1
"19174","WMT",2013-05-04,811,15319.79,2477,46790.53
"19174","WMT",2013-05-11,881,16598.04,2552,48079.68
"19174","WMT",2013-05-18,768,14484.48,2268,42774.48
"19174","WMT",2013-05-25,861,16247.07,3132,59100.84
"19174","WMT",2013-06-01,834,15762.6,1067,20166.3
"19174","WMT",2013-06-08,891,16813.17,2123,40061.01
"19174","WMT",2013-06-15,917,17322.13,1214,22932.46
"19174","WMT",2013-06-22,876,16556.4,2133,40313.7
"19174","WMT",2013-06-29,971,18332.48,2783,52543.04
"19174","WMT",2013-07-06,1088,20563.2,2187,41334.3
"19174","WMT",2013-07-13,908,17115.8,3252,61300.2
"19174","WMT",2013-07-20,1029,19406.94,3491,65840.26
"19174","WMT",2013-07-27,988,18643.56,2191,41344.17
"19174","WMT",2013-08-03,989,18583.31,3413,64130.27
"19174","WMT",2013-08-10,1022,18743.48,3543,64978.62
"19174","WMT",2013-08-17,1040,19146.4,2412,44404.92
"19174","WMT",2013-08-24,934,17269.66,2824,52215.76
"19174","WMT",2013-08-31,980,18179,3160,58618
"19174","WMT",2013-09-07,947,17585.79,3932,73017.24
"19174","WMT",2013-09-14,1588,26170.24,3183,52455.84
"19174","WMT",2013-09-21,2360,35400,8002,120030
"19174","WMT",2013-09-28,2076,31140,9988,149820
"19174","WMT",2013-10-05,1933,28975.67,3342,50096.58
"19174","WMT",2013-10-12,1895,28425,4186,62790
"19174","WMT",2013-10-19,2305,34575,7798,116970
"19174","WMT",2013-10-26,2227,33382.73,9433,141400.67
"19174","WMT",2013-11-02,2223,33367.23,8185,122856.85
"19174","WMT",2013-11-09,2451,36838.53,7553,113521.59
"19174","WMT",2013-11-16,2425,36399.25,9371,140658.71
"19174","WMT",2013-11-23,2379,35685,4833,72495
"19174","WMT",2013-11-30,2903,43574.03,8836,132628.36
"19174","WMT",2013-12-07,2764,41432.36,12463,186820.37
"19174","WMT",2013-12-14,2485,36976.8,4611,68611.68
"19174","WMT",2013-12-21,2602,39056.02,8014,120290.14
"19174","WMT",2013-12-28,2036,30621.44,5957,89593.28
"19240","LF",2013-01-26,16,239.68,70,1048.6
"19240","LF",2013-02-02,17,254.66,59,883.82
"19240","LF",2013-02-09,7,95.86,27,369.745714285714
"19240","LF",2013-02-16,12,167.02,36,501.06
"19240","LF",2013-02-23,7,98.87,27,381.355714285714
"19240","LF",2013-03-02,9,134.82,28,419.44
"19240","LF",2013-03-09,5,74.9,18,269.64
"19240","LF",2013-03-16,6,89.88,27,404.46
"19240","LF",2013-03-23,5,74.9,14,209.72
"19240","LF",2013-03-30,4,59.92,4,59.92
"19240","LF",2013-04-06,3,42.69,6,85.38
"19240","LF",2013-04-13,5,72.65,17,247.01
"19240","LF",2013-04-20,5,74.9,17,254.66
"19240","LF",2013-05-04,4,59.92,19,284.62
"19240","LF",2013-05-11,2,29.96,7,104.86
"19240","LF",2013-05-25,1,14.98,2,29.96
"19240","LF",2013-06-01,2,29.96,0,0
"19240","LF",2013-06-08,2,29.96,5,74.9
"19240","LF",2013-06-29,1,14.98,4,59.92
"19240","LF",2013-07-06,3,40.44,13,175.24
"19240","LF",2013-07-13,3,44.94,16,239.68
"19240","LF",2013-07-20,5,70.4,16,225.28
"19240","LF",2013-08-10,3,44.94,9,134.82
"19240","LF",2013-08-17,1,14.98,3,44.94
"19240","LF",2013-08-24,1,14.98,5,74.9
"19240","LF",2013-09-07,2,29.96,6,89.88
"19240","LF",2013-09-14,4,59.92,8,119.84
"19240","LF",2013-09-21,3,44.94,12,179.76
"19240","LF",2013-09-28,3,40.44,13,175.24
"19240","LF",2013-10-05,1,14.98,3,44.94
"19240","LF",2013-10-12,2,29.96,7,104.86
"19240","LF",2013-10-19,3,44.94,8,119.84
"19240","LF",2013-10-26,2,29.96,7,104.86
"19240","LF",2013-11-02,8,117.59,23,338.07125
"19240","LF",2013-11-09,4,59.92,13,194.74
"19240","LF",2013-11-16,1,14.98,1,14.98
"19240","LF",2013-11-23,4,59.92,13,194.74
"19240","LF",2013-11-30,5,74.9,23,344.54
"19240","LF",2013-12-07,13,194.74,38,569.24
"19240","LF",2013-12-14,11,159.78,29,421.238181818182
"19240","LF",2013-12-21,10,149.8,32,479.36
"19240","LF",2013-12-28,1,14.98,2,29.96
"19163","AMZ",2012-01-07,3,31.14,12,124.56
"19173","AMZ",2012-01-07,1,17.97,1,17.97
"19173","AMZ",2012-01-14,1,13.96,2,27.92
"19163","AMZ",2012-01-21,5,96.35,14,269.78
"19163","AMZ",2012-01-28,17,335.58,98,1934.52
"19173","AMZ",2012-01-28,1,18,4,72
"19163","AMZ",2012-02-04,2,39.32,8,157.28
"19173","AMZ",2012-02-04,1,18,2,36
"19163","AMZ",2012-02-11,8,155.92,32,623.68
"19163","AMZ",2012-02-18,1,19.36,3,58.08
"19163","AMZ",2012-02-25,15,287.25,42,804.3
"19163","AMZ",2012-03-03,9,165.33,39,716.43
"19163","KMT",2012-01-07,209,2023.12,450,4356
"19163","KMT",2012-01-14,20,396,40,792
"19163","KMT",2012-01-21,142,1353.26,276,2630.28
"19163","KMT",2012-01-28,13,242.97,40,747.6
"19163","KMT",2012-02-04,26,529.88,109,2221.42
"19163","KMT",2012-02-11,24,450.96,82,1540.78
"19163","KMT",2012-02-18,48,877.92,146,2670.34
"19163","KMT",2012-02-25,32,592.96,92,1704.76
"19163","KMT",2012-03-03,41,731.03,124,2210.92
"19163","KMT",2012-03-10,28,516.04,53,976.79
"19163","KMT",2012-03-17,30,582,171,3317.4
"19163","KMT",2012-03-24,34,589.9,146,2533.1
"19163","KMT",2012-03-31,287,2723.63,815,7734.35
"19163","KMT",2012-04-07,216,2071.44,884,8477.56
"19163","KMT",2012-04-14,18,324,68,1224
"19163","KMT",2012-04-21,21,339.99,59,955.21
"19163","KMT",2012-04-28,6,109.98,9,164.97
"19163","KMT",2012-05-05,18,331.02,52,956.28
"19163","KMT",2012-05-12,7,130.97,16,299.36
"19163","KMT",2012-05-19,18,316.08,66,1158.96
"19163","KMT",2012-05-26,40,445.2,153,1702.89
"19163","KMT",2012-06-02,30,315.9,67,705.51
"19163","KMT",2012-06-09,12,197.04,23,377.66
"19163","KMT",2012-06-16,7,121.03,13,224.77
"19163","KMT",2012-06-23,7,128.03,19,347.51
"19163","KMT",2012-06-30,13,209.95,35,565.25
"19163","KMT",2012-07-07,39,414.96,117,1244.88
"19163","KMT",2012-07-14,46,454.94,222,2195.58
"19163","KMT",2012-07-21,74,395.9,303,1621.05
"19163","KMT",2012-07-28,85,125.8,221,327.08
"19163","KMT",2012-08-04,31,79.05,61,155.55
"19163","KMT",2012-08-11,33,92.07,95,265.05
"19163","KMT",2012-08-18,8,43.04,24,129.12
"19163","KMT",2012-08-25,6,19.98,27,89.91
"19163","KMT",2012-09-01,4,11,12,33
"19163","KMT",2012-09-08,1,5,2,10
"19163","KMT",2012-09-15,2,12,7,42
"19163","KMT",2012-09-22,5,46,6,55.2
"19163","KMT",2012-09-29,5,23,14,64.4
"19163","KMT",2012-10-06,3,3.99,8,10.64
"19163","KMT",2012-10-13,1,10,2,20
"19163","KMT",2012-10-27,3,12.99,5,21.65
"19163","KMT",2012-11-10,2,24,5,60
"19163","KMT",2012-11-24,3,30,12,120
"19163","KMT",2012-12-01,1,10,2,20
"19163","KMT",2012-12-08,3,30.99,7,72.31
"19163","KMT",2012-12-15,1,3,3,9
"19163","KMT",2012-12-22,6,85.02,21,297.57
"19163","KMT",2012-12-29,2,12,8,48
"19163","LF",2012-01-07,4,57.71,13,187.5575
"19173","LF",2012-01-07,6,89.94,27,404.73
"19163","LF",2012-01-14,8,119.92,19,284.81
"19173","LF",2012-01-14,3,44.97,9,134.91
"19163","LF",2012-01-21,3,42.72,6,85.44
"19173","LF",2012-01-21,2,27.73,8,110.92
"19173","LF",2012-01-28,6,89.94,25,374.75
"19173","LF",2012-02-04,7,104.93,22,329.78
"19173","LF",2012-02-11,11,159.61,37,536.87
"19163","LF",2012-02-18,-1,-13.98,-3,-41.94
"19173","LF",2012-02-18,13,191.12,67,985.003076923077
"19173","LF",2012-02-25,4,59.96,13,194.87
"19173","LF",2012-03-03,16,224.25,33,462.515625
"19173","LF",2012-03-10,3,44.97,8,119.92
"19173","LF",2012-03-17,6,88.94,13,192.703333333333
"19173","LF",2012-03-24,8,119.92,13,194.87
"19173","LF",2012-03-31,8,112.42,19,266.9975
"19173","LF",2012-04-07,5,72.7,15,218.1
"19173","LF",2012-04-14,3,41.22,8,109.92
"19173","LF",2012-04-21,4,56.21,8,112.42
"19173","LF",2012-04-28,8,118.76,6,89.07
"19173","LF",2012-05-05,4,59.96,15,224.85
"19173","LF",2012-05-12,6,89.94,21,314.79
"19173","LF",2012-05-19,5,72.7,14,203.56
"19173","LF",2012-05-26,4,59.96,20,299.8
"19173","LF",2012-06-02,5,74.95,16,239.84
"19173","LF",2012-06-09,5,74.95,17,254.83
"19173","LF",2012-06-16,2,29.98,5,74.95
"19163","NFPOS",2012-01-07,15,-67.9,36,-162.96
"19163","NFPOS",2012-01-14,62,1152.91,286,5318.26225806452
"19163","NFPOS",2012-01-21,149,1851.85,482,5990.54832214765
"19173","NFPOS",2012-01-21,1,15,2,30
"19163","NFPOS",2012-01-28,82,1022.51,443,5524.04792682927
"19163","NFPOS",2012-02-04,80,941.11,231,2717.455125
"19173","NFPOS",2012-02-04,10,150,37,555
"19163","NFPOS",2012-02-11,127,1211.99,557,5315.57818897638
"19173","NFPOS",2012-02-11,5,75,13,195
"19163","NFPOS",2012-02-18,184,1371.29,714,5321.20141304348
"19163","NFPOS",2012-02-25,134,915.97,559,3821.09873134328
"19163","NFPOS",2012-03-03,59,442.72,106,795.395254237288
"19173","NFPOS",2012-03-03,1,15,1,15
"19163","NFPOS",2012-03-10,97,698.51,237,1706.6687628866
"19163","NFPOS",2012-03-17,90,618.7,199,1368.01444444444
"19163","NFPOS",2012-03-24,78,560.92,349,2509.75743589744
"19163","NFPOS",2012-03-31,97,669.33,243,1676.77515463918
"19173","NFPOS",2012-03-31,3,45,9,135
"19163","NFPOS",2012-04-07,91,625.39,269,1848.68032967033
"19173","NFPOS",2012-04-07,7,105,28,420
"19163","NFPOS",2012-04-14,39,307.48,161,1269.34051282051
"19173","NFPOS",2012-04-14,8,120,25,375
"19163","NFPOS",2012-04-21,68,515.46,195,1478.15735294118
"19173","NFPOS",2012-04-21,4,60,8,120
"19163","NFPOS",2012-04-28,77,512.71,274,1824.44857142857
"19173","NFPOS",2012-04-28,12,180,13,195
"19163","NFPOS",2012-05-05,67,495.53,189,1397.83835820896
"19173","NFPOS",2012-05-05,9,135,40,600
